model,name,guid,overridemat,overrideviewmat,icon,localizedStringID,productionLevel
mp_pants_f_16di_s,pants20_4,0x6408012,m/mtl_mp_pants_17pil,,s1_cao_image_pants_17g_4,LOOT_IMMORTAL_PANTS_4,
mp_pants_f_16di_s,pants20_5,0x640A012,m/mtl_mp_pants_17the,,s1_cao_image_pants_17g_5,LOOT_IMMORTAL_PANTS_5,
mp_pants_f_16di_s,pants20_6,0x640C012,m/mtl_mp_pants_17rob,,s1_cao_image_pants_17g_6,LOOT_IMMORTAL_PANTS_6,
mp_pants_f_16di_s,pants20_7,0x640E012,m/mtl_mp_pants_17sam,,s1_cao_image_pants_17g_7,LOOT_IMMORTAL_PANTS_7,
mp_pants_f_17di_p,pants20_1,0x6402012,m/mtl_mp_pants_17wh,,s1_cao_image_pants_17g_1,LOOT_IMMORTAL_PANTS_1,
mp_pants_f_17di_p,pants20_2,0x6404012,m/mtl_mp_pants_17_arctic,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_2,
mp_pants_f_17di_p,pants20_3,0x6406012,m/mtl_mp_pants_17d,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_3,
mp_pants_f_17di_p,pants20_4,0x6408012,m/mtl_mp_pants_17pil,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_4,
mp_pants_f_17di_p,pants20_5,0x640A012,m/mtl_mp_pants_17the,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_5,
mp_pants_f_17di_p,pants20_6,0x640C012,m/mtl_mp_pants_17rob,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_6,
mp_pants_f_17di_p,pants20_7,0x640E012,m/mtl_mp_pants_17sam,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_7,
mp_pants_f_18di_k,pants20_1,0x6402012,m/mtl_mp_pants_17wh,,s1_cao_image_pants_17g_1,LOOT_IMMORTAL_PANTS_1,
mp_pants_f_18di_k,pants20_2,0x6404012,m/mtl_mp_pants_17_arctic,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_2,
mp_pants_f_18di_k,pants20_3,0x6406012,m/mtl_mp_pants_17d,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_3,
mp_pants_f_18di_k,pants20_4,0x6408012,m/mtl_mp_pants_17pil,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_4,
mp_pants_f_18di_k,pants20_5,0x640A012,m/mtl_mp_pants_17the,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_5,
mp_pants_f_18di_k,pants20_6,0x640C012,m/mtl_mp_pants_17rob,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_6,
mp_pants_f_18di_k,pants20_7,0x640E012,m/mtl_mp_pants_17sam,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_7,
mp_pants_m_16di_s,pants20_1,0x6402012,m/mtl_mp_pants_17wh,,s1_cao_image_pants_17g_1,LOOT_IMMORTAL_PANTS_1,
mp_pants_m_16di_s,pants20_2,0x6404012,m/mtl_mp_pants_17_arctic,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_2,
mp_pants_m_16di_s,pants20_3,0x6406012,m/mtl_mp_pants_17d,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_3,
mp_pants_m_16di_s,pants20_4,0x6408012,m/mtl_mp_pants_17pil,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_4,
mp_pants_m_16di_s,pants20_5,0x640A012,m/mtl_mp_pants_17the,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_5,
mp_pants_m_16di_s,pants20_6,0x640C012,m/mtl_mp_pants_17rob,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_6,
mp_pants_m_16di_s,pants20_7,0x640E012,m/mtl_mp_pants_17sam,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_7,
mp_pants_m_17di_p,pants20_1,0x6402012,m/mtl_mp_pants_17wh,,s1_cao_image_pants_17g_1,LOOT_IMMORTAL_PANTS_1,
mp_pants_m_17di_p,pants20_2,0x6404012,m/mtl_mp_pants_17_arctic,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_2,
mp_pants_m_17di_p,pants20_3,0x6406012,m/mtl_mp_pants_17d,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_3,
mp_pants_m_17di_p,pants20_4,0x6408012,m/mtl_mp_pants_17pil,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_4,
mp_pants_m_17di_p,pants20_5,0x640A012,m/mtl_mp_pants_17the,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_5,
mp_pants_m_17di_p,pants20_6,0x640C012,m/mtl_mp_pants_17rob,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_6,
mp_pants_m_17di_p,pants20_7,0x640E012,m/mtl_mp_pants_17sam,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_7,
mp_pants_m_18di_k,pants20_1,0x6402012,m/mtl_mp_pants_17wh,,s1_cao_image_pants_17g_1,LOOT_IMMORTAL_PANTS_1,
mp_pants_m_18di_k,pants20_2,0x6404012,m/mtl_mp_pants_17_arctic,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_2,
mp_pants_m_18di_k,pants20_3,0x6406012,m/mtl_mp_pants_17d,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_3,
mp_pants_m_18di_k,pants20_4,0x6408012,m/mtl_mp_pants_17pil,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_4,
mp_pants_m_18di_k,pants20_5,0x640A012,m/mtl_mp_pants_17the,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_5,
mp_pants_m_18di_k,pants20_6,0x640C012,m/mtl_mp_pants_17rob,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_6,
mp_pants_m_18di_k,pants20_7,0x640E012,m/mtl_mp_pants_17sam,,s1_cao_image_pending,LOOT_IMMORTAL_PANTS_7,
mp_pants_f_10i_s,pants21_1,0x6402013,m/mtl_mp_pants_10jack,,s1_cao_image_pants_10i_1,LOOT_ROYALTY_PANTS_1,
mp_pants_f_10i_s,pants21_2,0x6404013,m/mtl_mp_pants_11con,,s1_cao_image_pants_10i_2,LOOT_ROYALTY_PANTS_2,
mp_pants_f_10i_s,pants21_3,0x6406013,m/mtl_mp_pants_11com,,s1_cao_image_pants_10i_3,LOOT_ROYALTY_PANTS_3,
mp_pants_f_11i_p,pants21_1,0x6402013,m/mtl_mp_pants_10jack,,s1_cao_image_pants_10i_1,LOOT_ROYALTY_PANTS_1,
mp_pants_f_11i_p,pants21_2,0x6404013,m/mtl_mp_pants_11con,,s1_cao_image_pending,LOOT_ROYALTY_PANTS_2,
mp_pants_f_11i_p,pants21_3,0x6406013,m/mtl_mp_pants_11com,,s1_cao_image_pants_10i_3,LOOT_ROYALTY_PANTS_3,
mp_pants_f_12i_k,pants21_1,0x6402013,m/mtl_mp_pants_10jack,,s1_cao_image_pants_10i_1,LOOT_ROYALTY_PANTS_1,
mp_pants_f_12i_k,pants21_2,0x6404013,m/mtl_mp_pants_11con,,s1_cao_image_pending,LOOT_ROYALTY_PANTS_2,
mp_pants_f_12i_k,pants21_3,0x6406013,m/mtl_mp_pants_11com,,s1_cao_image_pants_10i_3,LOOT_ROYALTY_PANTS_3,
mp_pants_m_10i_s,pants21_1,0x6402013,m/mtl_mp_pants_10jack,,s1_cao_image_pants_10i_1,LOOT_ROYALTY_PANTS_1,
mp_pants_m_10i_s,pants21_2,0x6404013,m/mtl_mp_pants_11con,,s1_cao_image_pending,LOOT_ROYALTY_PANTS_2,
mp_pants_m_10i_s,pants21_3,0x6406013,m/mtl_mp_pants_11com,,s1_cao_image_pants_10i_3,LOOT_ROYALTY_PANTS_3,
mp_pants_m_11i_p,pants21_1,0x6402013,m/mtl_mp_pants_10jack,,s1_cao_image_pants_10i_1,LOOT_ROYALTY_PANTS_1,
mp_pants_m_11i_p,pants21_2,0x6404013,m/mtl_mp_pants_11con,,s1_cao_image_pending,LOOT_ROYALTY_PANTS_2,
mp_pants_m_11i_p,pants21_3,0x6406013,m/mtl_mp_pants_11com,,s1_cao_image_pants_10i_3,LOOT_ROYALTY_PANTS_3,
mp_pants_m_12i_k,pants21_1,0x6402013,m/mtl_mp_pants_10jack,,s1_cao_image_pants_10i_1,LOOT_ROYALTY_PANTS_1,
mp_pants_m_12i_k,pants21_2,0x6404013,m/mtl_mp_pants_11con,,s1_cao_image_pending,LOOT_ROYALTY_PANTS_2,
mp_pants_m_12i_k,pants21_3,0x6406013,m/mtl_mp_pants_11com,,s1_cao_image_pants_10i_3,LOOT_ROYALTY_PANTS_3,
mp_pants_f_78_k,pants22_1,0x6402014,m/mtl_mp_pants_78b,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_1,
mp_pants_f_78_k,pants22_2,0x6404014,m/mtl_mp_pants_78div,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_2,
mp_pants_f_78_k,pants22_3,0x6406014,m/mtl_mp_pants_78_paratrooper,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_3,
mp_pants_f_78_k,pants22_5,0x640A014,m/mtl_mp_pants_78eco,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_5,
mp_pants_f_78_k,pants22_6,0x640C014,m/mtl_mp_pants_78psych,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_6,
mp_pants_f_78_k,pants22_7,0x640E014,m/mtl_mp_pants_78tiki,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_7,
mp_pants_f_78_p,pants22_1,0x6402014,m/mtl_mp_pants_78b,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_1,
mp_pants_f_78_p,pants22_2,0x6404014,m/mtl_mp_pants_78div,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_2,
mp_pants_f_78_p,pants22_3,0x6406014,m/mtl_mp_pants_78_paratrooper,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_3,
mp_pants_f_78_p,pants22_5,0x640A014,m/mtl_mp_pants_78eco,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_5,
mp_pants_f_78_p,pants22_6,0x640C014,m/mtl_mp_pants_78psych,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_6,
mp_pants_f_78_p,pants22_7,0x640E014,m/mtl_mp_pants_78tiki,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_7,
mp_pants_f_78_s,pants22_1,0x6402014,m/mtl_mp_pants_78b,,s1_cao_image_pants_78_1,LOOT_HAZMAT_PANTS_1,
mp_pants_f_78_s,pants22_2,0x6404014,m/mtl_mp_pants_78div,,s1_cao_image_pants_78_2,LOOT_HAZMAT_PANTS_2,
mp_pants_f_78_s,pants22_3,0x6406014,m/mtl_mp_pants_78_paratrooper,,s1_cao_image_pants_78_3,LOOT_HAZMAT_PANTS_3,
mp_pants_f_78_s,pants22_5,0x640A014,m/mtl_mp_pants_78eco,,s1_cao_image_pants_78_4,LOOT_HAZMAT_PANTS_5,
mp_pants_f_78_s,pants22_6,0x640C014,m/mtl_mp_pants_78psych,,s1_cao_image_pants_78_5,LOOT_HAZMAT_PANTS_6,
mp_pants_f_78_s,pants22_7,0x640E014,m/mtl_mp_pants_78tiki,,s1_cao_image_pants_78_6,LOOT_HAZMAT_PANTS_7,
mp_pants_m_78_k,pants22_1,0x6402014,m/mtl_mp_pants_78b,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_1,
mp_pants_m_78_k,pants22_2,0x6404014,m/mtl_mp_pants_78div,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_2,
mp_pants_m_78_k,pants22_3,0x6406014,m/mtl_mp_pants_78_paratrooper,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_3,
mp_pants_m_78_k,pants22_5,0x640A014,m/mtl_mp_pants_78eco,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_5,
mp_pants_m_78_k,pants22_6,0x640C014,m/mtl_mp_pants_78psych,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_6,
mp_pants_m_78_k,pants22_7,0x640E014,m/mtl_mp_pants_78tiki,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_7,
mp_pants_m_78_p,pants22_1,0x6402014,m/mtl_mp_pants_78b,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_1,
mp_pants_m_78_p,pants22_2,0x6404014,m/mtl_mp_pants_78div,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_2,
mp_pants_m_78_p,pants22_3,0x6406014,m/mtl_mp_pants_78_paratrooper,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_3,
mp_pants_m_78_p,pants22_5,0x640A014,m/mtl_mp_pants_78eco,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_5,
mp_pants_m_78_p,pants22_6,0x640C014,m/mtl_mp_pants_78psych,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_6,
mp_pants_m_78_p,pants22_7,0x640E014,m/mtl_mp_pants_78tiki,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_7,
mp_pants_m_78_s,pants22_1,0x6402014,m/mtl_mp_pants_78b,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_1,
mp_pants_m_78_s,pants22_2,0x6404014,m/mtl_mp_pants_78div,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_2,
mp_pants_m_78_s,pants22_3,0x6406014,m/mtl_mp_pants_78_paratrooper,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_3,
mp_pants_m_78_s,pants22_5,0x640A014,m/mtl_mp_pants_78eco,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_5,
mp_pants_m_78_s,pants22_6,0x640C014,m/mtl_mp_pants_78psych,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_6,
mp_pants_m_78_s,pants22_7,0x640E014,m/mtl_mp_pants_78tiki,,s1_cao_image_pending,LOOT_HAZMAT_PANTS_7,
mp_pants_f_13dsco_s,pants24_1,0x6402016,m/mtl_mp_pants_14cards,,s1_cao_image_pants_disco_1,LOOT_DISCO_PANTS_1,
mp_pants_f_14dsco_p,pants24_1,0x6402016,m/mtl_mp_pants_14cards,,s1_cao_image_pending,LOOT_DISCO_PANTS_1,
mp_pants_f_15dsco_k,pants24_1,0x6402016,m/mtl_mp_pants_14cards,,s1_cao_image_pending,LOOT_DISCO_PANTS_1,
mp_pants_m_13dsco_s,pants24_1,0x6402016,m/mtl_mp_pants_14cards,,s1_cao_image_pending,LOOT_DISCO_PANTS_1,
mp_pants_m_14dsco_p,pants24_1,0x6402016,m/mtl_mp_pants_14cards,,s1_cao_image_pending,LOOT_DISCO_PANTS_1,
mp_pants_m_15dsco_k,pants24_1,0x6402016,m/mtl_mp_pants_14cards,,s1_cao_image_pending,LOOT_DISCO_PANTS_1,
mp_pants_f_78neuro_k,pants25_1,0x6402017,m/mtl_mp_pants_78_lagoon,,s1_cao_image_pending,LOOT_NEURO_PANTS_1,
mp_pants_f_78neuro_k,pants25_2,0x6404017,m/mtl_mp_pants_78_backdraft,,s1_cao_image_pending,LOOT_NEURO_PANTS_2,
mp_pants_f_78neuro_p,pants25_1,0x6402017,m/mtl_mp_pants_78_lagoon,,s1_cao_image_pending,LOOT_NEURO_PANTS_1,
mp_pants_f_78neuro_p,pants25_2,0x6404017,m/mtl_mp_pants_78_backdraft,,s1_cao_image_pending,LOOT_NEURO_PANTS_2,
mp_pants_f_78neuro_s,pants25_1,0x6402017,m/mtl_mp_pants_78_lagoon,,s1_cao_image_pants_neuro_1,LOOT_NEURO_PANTS_1,
mp_pants_f_78neuro_s,pants25_2,0x6404017,m/mtl_mp_pants_78_backdraft,,s1_cao_image_pants_neuro_2,LOOT_NEURO_PANTS_2,
mp_pants_m_78neuro_k,pants25_1,0x6402017,m/mtl_mp_pants_78_lagoon,,s1_cao_image_pending,LOOT_NEURO_PANTS_1,
mp_pants_m_78neuro_k,pants25_2,0x6404017,m/mtl_mp_pants_78_backdraft,,s1_cao_image_pending,LOOT_NEURO_PANTS_2,
mp_pants_m_78neuro_p,pants25_1,0x6402017,m/mtl_mp_pants_78_lagoon,,s1_cao_image_pending,LOOT_NEURO_PANTS_1,
mp_pants_m_78neuro_p,pants25_2,0x6404017,m/mtl_mp_pants_78_backdraft,,s1_cao_image_pending,LOOT_NEURO_PANTS_2,
mp_pants_m_78neuro_s,pants25_1,0x6402017,m/mtl_mp_pants_78_lagoon,,s1_cao_image_pending,LOOT_NEURO_PANTS_1,
mp_pants_m_78neuro_s,pants25_2,0x6404017,m/mtl_mp_pants_78_backdraft,,s1_cao_image_pending,LOOT_NEURO_PANTS_2,
mp_pants_f_16bomb_s,pants26_1,0x6402018,m/mtl_mp_pants_17raf,,s1_cao_image_pants_bomb_1,LOOT_BOMBER_PANTS_1,
mp_pants_f_16bomb_s,pants26_2,0x6404018,m/mtl_mp_pants_17i,,s1_cao_image_pants_bomb_2,LOOT_BOMBER_PANTS_2,
mp_pants_f_16bomb_s,pants26_3,0x6406018,m/mtl_mp_pants_17apo,,s1_cao_image_pants_bomb_3,LOOT_BOMBER_PANTS_3,
mp_pants_f_16bomb_s,pants26_4,0x6408018,m/mtl_mp_pants_17ast,,s1_cao_image_pants_bomb_4,LOOT_BOMBER_PANTS_4,
mp_pants_f_17bomb_p,pants26_1,0x6402018,m/mtl_mp_pants_17raf,,s1_cao_image_pending,LOOT_BOMBER_PANTS_1,
mp_pants_f_17bomb_p,pants26_2,0x6404018,m/mtl_mp_pants_17i,,s1_cao_image_pants_bomb_2,LOOT_BOMBER_PANTS_2,
mp_pants_f_17bomb_p,pants26_3,0x6406018,m/mtl_mp_pants_17apo,,s1_cao_image_pants_bomb_3,LOOT_BOMBER_PANTS_3,
mp_pants_f_17bomb_p,pants26_4,0x6408018,m/mtl_mp_pants_17ast,,s1_cao_image_pants_bomb_4,LOOT_BOMBER_PANTS_4,
mp_pants_f_18bomb_k,pants26_1,0x6402018,m/mtl_mp_pants_17raf,,s1_cao_image_pending,LOOT_BOMBER_PANTS_1,
mp_pants_f_18bomb_k,pants26_2,0x6404018,m/mtl_mp_pants_17i,,s1_cao_image_pants_bomb_2,LOOT_BOMBER_PANTS_2,
mp_pants_f_18bomb_k,pants26_3,0x6406018,m/mtl_mp_pants_17apo,,s1_cao_image_pants_bomb_3,LOOT_BOMBER_PANTS_3,
mp_pants_f_18bomb_k,pants26_4,0x6408018,m/mtl_mp_pants_17ast,,s1_cao_image_pants_bomb_4,LOOT_BOMBER_PANTS_4,
mp_pants_m_16bomb_s,pants26_1,0x6402018,m/mtl_mp_pants_17raf,,s1_cao_image_pending,LOOT_BOMBER_PANTS_1,
mp_pants_m_16bomb_s,pants26_2,0x6404018,m/mtl_mp_pants_17i,,s1_cao_image_pants_bomb_2,LOOT_BOMBER_PANTS_2,
mp_pants_m_16bomb_s,pants26_3,0x6406018,m/mtl_mp_pants_17apo,,s1_cao_image_pants_bomb_3,LOOT_BOMBER_PANTS_3,
mp_pants_m_16bomb_s,pants26_4,0x6408018,m/mtl_mp_pants_17ast,,s1_cao_image_pants_bomb_4,LOOT_BOMBER_PANTS_4,
mp_pants_m_17bomb_p,pants26_1,0x6402018,m/mtl_mp_pants_17raf,,s1_cao_image_pending,LOOT_BOMBER_PANTS_1,
mp_pants_m_17bomb_p,pants26_2,0x6404018,m/mtl_mp_pants_17i,,s1_cao_image_pants_bomb_2,LOOT_BOMBER_PANTS_2,
mp_pants_m_17bomb_p,pants26_3,0x6406018,m/mtl_mp_pants_17apo,,s1_cao_image_pants_bomb_3,LOOT_BOMBER_PANTS_3,
mp_pants_m_17bomb_p,pants26_4,0x6408018,m/mtl_mp_pants_17ast,,s1_cao_image_pants_bomb_4,LOOT_BOMBER_PANTS_4,
mp_pants_m_18bomb_k,pants26_1,0x6402018,m/mtl_mp_pants_17raf,,s1_cao_image_pending,LOOT_BOMBER_PANTS_1,
mp_pants_m_18bomb_k,pants26_2,0x6404018,m/mtl_mp_pants_17i,,s1_cao_image_pants_bomb_2,LOOT_BOMBER_PANTS_2,
mp_pants_m_18bomb_k,pants26_3,0x6406018,m/mtl_mp_pants_17apo,,s1_cao_image_pants_bomb_3,LOOT_BOMBER_PANTS_3,
mp_pants_m_18bomb_k,pants26_4,0x6408018,m/mtl_mp_pants_17ast,,s1_cao_image_pants_bomb_4,LOOT_BOMBER_PANTS_4,
mp_pants_f_19rad_s,pants29_1,0x640201B,m/mtl_mp_pants_20qua,,s1_cao_image_pants_20rad_1,LOOT_SHORTWAVE_PANTS_1,
mp_pants_f_19rad_s,pants29_2,0x640401B,m/mtl_mp_pants_19ice,,s1_cao_image_pants_20rad_2,LOOT_SHORTWAVE_PANTS_2,
mp_pants_f_20rad_p,pants29_1,0x640201B,m/mtl_mp_pants_20qua,,s1_cao_image_pants_20rad_1,LOOT_SHORTWAVE_PANTS_1,
mp_pants_f_20rad_p,pants29_2,0x640401B,m/mtl_mp_pants_19ice,,s1_cao_image_pants_20rad_2,LOOT_SHORTWAVE_PANTS_2,
mp_pants_f_21rad_k,pants29_1,0x640201B,m/mtl_mp_pants_20qua,,s1_cao_image_pants_20rad_1,LOOT_SHORTWAVE_PANTS_1,
mp_pants_f_21rad_k,pants29_2,0x640401B,m/mtl_mp_pants_19ice,,s1_cao_image_pants_20rad_2,LOOT_SHORTWAVE_PANTS_2,
mp_pants_m_19rad_s,pants29_1,0x640201B,m/mtl_mp_pants_20qua,,s1_cao_image_pants_20rad_1,LOOT_SHORTWAVE_PANTS_1,
mp_pants_m_19rad_s,pants29_2,0x640401B,m/mtl_mp_pants_19ice,,s1_cao_image_pants_20rad_2,LOOT_SHORTWAVE_PANTS_2,
mp_pants_m_20rad_p,pants29_1,0x640201B,m/mtl_mp_pants_20qua,,s1_cao_image_pants_20rad_1,LOOT_SHORTWAVE_PANTS_1,
mp_pants_m_20rad_p,pants29_2,0x640401B,m/mtl_mp_pants_19ice,,s1_cao_image_pants_20rad_2,LOOT_SHORTWAVE_PANTS_2,
mp_pants_m_21rad_k,pants29_1,0x640201B,m/mtl_mp_pants_20qua,,s1_cao_image_pants_20rad_1,LOOT_SHORTWAVE_PANTS_1,
mp_pants_m_21rad_k,pants29_2,0x640401B,m/mtl_mp_pants_19ice,,s1_cao_image_pants_20rad_2,LOOT_SHORTWAVE_PANTS_2,
mp_eyewear_09a_barton,eye9_1,0x6C02007,m/mtl_mp_eyewear_09f,none,s1_cao_image_eyewear_09a_1,LOOT_AVIATORS_1,
mp_eyewear_09a_barton,eye9_2,0x6C04007,m/mtl_mp_eyewear_09_lady,,s1_cao_image_eyewear_09a_2,LOOT_AVIATORS_2,
mp_eyewear_09a_barton,eye9_3,0x6C06007,m/mtl_mp_eyewear_09pol,,s1_cao_image_eyewear_09a_3,LOOT_AVIATORS_3,
mp_eyewear_09a_barton,eye9_4,0x6C08007,m/mtl_mp_eyewear_09sur,,s1_cao_image_eyewear_09a_4,LOOT_AVIATORS_4,
mp_eyewear_09a_barton,eye9_5,0x6C0A007,m/mtl_mp_eyewear_09shg,,s1_cao_image_eyewear_09a_5,LOOT_AVIATORS_5,
mp_eyewear_09a_barton,eye9_6,0x6C0C007,m/mtl_mp_eyewear_09qua,,s1_cao_image_eyewear_09a_6,LOOT_AVIATORS_6,
mp_eyewear_09a_basara,eye9_1,0x6C02007,m/mtl_mp_eyewear_09f,none,s1_cao_image_eyewear_09a_1,LOOT_AVIATORS_1,
mp_eyewear_09a_basara,eye9_2,0x6C04007,m/mtl_mp_eyewear_09_lady,,s1_cao_image_pending,LOOT_AVIATORS_2,
mp_eyewear_09a_basara,eye9_3,0x6C06007,m/mtl_mp_eyewear_09pol,,s1_cao_image_pending,LOOT_AVIATORS_3,
mp_eyewear_09a_basara,eye9_4,0x6C08007,m/mtl_mp_eyewear_09sur,,s1_cao_image_pending,LOOT_AVIATORS_4,
mp_eyewear_09a_basara,eye9_5,0x6C0A007,m/mtl_mp_eyewear_09shg,,s1_cao_image_eyewear_09a_5,LOOT_AVIATORS_5,
mp_eyewear_09a_basara,eye9_6,0x6C0C007,m/mtl_mp_eyewear_09qua,,s1_cao_image_eyewear_09a_6,LOOT_AVIATORS_6,
mp_eyewear_09a_chen,eye9_1,0x6C02007,m/mtl_mp_eyewear_09f,none,s1_cao_image_eyewear_09a_1,LOOT_AVIATORS_1,
mp_eyewear_09a_chen,eye9_2,0x6C04007,m/mtl_mp_eyewear_09_lady,,s1_cao_image_pending,LOOT_AVIATORS_2,
mp_eyewear_09a_chen,eye9_3,0x6C06007,m/mtl_mp_eyewear_09pol,,s1_cao_image_pending,LOOT_AVIATORS_3,
mp_eyewear_09a_chen,eye9_4,0x6C08007,m/mtl_mp_eyewear_09sur,,s1_cao_image_pending,LOOT_AVIATORS_4,
mp_eyewear_09a_chen,eye9_5,0x6C0A007,m/mtl_mp_eyewear_09shg,,s1_cao_image_eyewear_09a_5,LOOT_AVIATORS_5,
mp_eyewear_09a_chen,eye9_6,0x6C0C007,m/mtl_mp_eyewear_09qua,,s1_cao_image_eyewear_09a_6,LOOT_AVIATORS_6,
mp_eyewear_09a_clark,eye9_1,0x6C02007,m/mtl_mp_eyewear_09f,none,s1_cao_image_eyewear_09a_1,LOOT_AVIATORS_1,
mp_eyewear_09a_clark,eye9_2,0x6C04007,m/mtl_mp_eyewear_09_lady,,s1_cao_image_pending,LOOT_AVIATORS_2,
mp_eyewear_09a_clark,eye9_3,0x6C06007,m/mtl_mp_eyewear_09pol,,s1_cao_image_pending,LOOT_AVIATORS_3,
mp_eyewear_09a_clark,eye9_4,0x6C08007,m/mtl_mp_eyewear_09sur,,s1_cao_image_pending,LOOT_AVIATORS_4,
mp_eyewear_09a_clark,eye9_5,0x6C0A007,m/mtl_mp_eyewear_09shg,,s1_cao_image_eyewear_09a_5,LOOT_AVIATORS_5,
mp_eyewear_09a_clark,eye9_6,0x6C0C007,m/mtl_mp_eyewear_09qua,,s1_cao_image_eyewear_09a_6,LOOT_AVIATORS_6,
mp_eyewear_09a_cormack,eye9_1,0x6C02007,m/mtl_mp_eyewear_09f,none,s1_cao_image_eyewear_09a_1,LOOT_AVIATORS_1,
mp_eyewear_09a_cormack,eye9_2,0x6C04007,m/mtl_mp_eyewear_09_lady,,s1_cao_image_pending,LOOT_AVIATORS_2,
mp_eyewear_09a_cormack,eye9_3,0x6C06007,m/mtl_mp_eyewear_09pol,,s1_cao_image_pending,LOOT_AVIATORS_3,
mp_eyewear_09a_cormack,eye9_4,0x6C08007,m/mtl_mp_eyewear_09sur,,s1_cao_image_pending,LOOT_AVIATORS_4,
mp_eyewear_09a_cormack,eye9_5,0x6C0A007,m/mtl_mp_eyewear_09shg,,s1_cao_image_eyewear_09a_5,LOOT_AVIATORS_5,
mp_eyewear_09a_cormack,eye9_6,0x6C0C007,m/mtl_mp_eyewear_09qua,,s1_cao_image_eyewear_09a_6,LOOT_AVIATORS_6,
mp_eyewear_09a_coyle,eye9_1,0x6C02007,m/mtl_mp_eyewear_09f,none,s1_cao_image_eyewear_09a_1,LOOT_AVIATORS_1,
mp_eyewear_09a_coyle,eye9_2,0x6C04007,m/mtl_mp_eyewear_09_lady,,s1_cao_image_pending,LOOT_AVIATORS_2,
mp_eyewear_09a_coyle,eye9_3,0x6C06007,m/mtl_mp_eyewear_09pol,,s1_cao_image_pending,LOOT_AVIATORS_3,
mp_eyewear_09a_coyle,eye9_4,0x6C08007,m/mtl_mp_eyewear_09sur,,s1_cao_image_pending,LOOT_AVIATORS_4,
mp_eyewear_09a_coyle,eye9_5,0x6C0A007,m/mtl_mp_eyewear_09shg,,s1_cao_image_eyewear_09a_5,LOOT_AVIATORS_5,
mp_eyewear_09a_coyle,eye9_6,0x6C0C007,m/mtl_mp_eyewear_09qua,,s1_cao_image_eyewear_09a_6,LOOT_AVIATORS_6,
