col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43
ch_killer_triple,CHALLENGE_KILLER_TRIPLEKILL,CHALLENGE_KILLER_TRIPLEKILL_DESC,,1,killer,0,,,5,1000,10,2500,20,5000,,,,,,,,,,,,,598,0x6A0A002,0x6802006,,,,,,,,,,,,,ch_killer_mastery,
ch_killer_feed,CHALLENGE_KILLER_FEEDGREED,CHALLENGE_KILLER_FEEDGREED_DESC,,1,killer,0,,,2,1000,5,2500,10,5000,,,,,,,,,,,,,599,,,,,,,,,,,,,,,ch_killer_mastery,
ch_killer_brutal,CHALLENGE_KILLER_BRUTAL,CHALLENGE_KILLER_BRUTAL_DESC,,1,killer,0,,,1,5000,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,ch_killer_mastery,
ch_killer_fury,CHALLENGE_KILLER_FURY,CHALLENGE_KILLER_FURY_DESC,,1,killer,0,,,1,1000,,,,,,,,,,,,,,,,,601,,,,,,,,,,,,,,,ch_killer_mastery,
ch_killer_frenzy,CHALLENGE_KILLER_FRENZY,CHALLENGE_KILLER_FRENZY_DESC,,1,killer,0,,,1,1500,,,,,,,,,,,,,,,,,602,,,,,,,,,,,,,,,ch_killer_mastery,
ch_killer_super,CHALLENGE_KILLER_SUPER,CHALLENGE_KILLER_SUPER_DESC,,1,killer,0,,,1,2000,,,,,,,,,,,,,,,,,603,,,,,,,,,,,,,,,ch_killer_mastery,
ch_killer_mega,CHALLENGE_KILLER_MEGA,CHALLENGE_KILLER_MEGA_DESC,,1,killer,0,,,1,2500,,,,,,,,,,,,,,,,,604,,,,,,,,,,,,,,,ch_killer_mastery,
ch_killer_ultra,CHALLENGE_KILLER_ULTRA,CHALLENGE_KILLER_ULTRA_DESC,,1,killer,0,,,1,3000,,,,,,,,,,,,,,,,,605,,,,,,,,,,,,,,,ch_killer_mastery,
ch_killer_chain,CHALLENGE_KILLER_CHAIN,CHALLENGE_KILLER_CHAIN_DESC,,1,killer,0,,,1,5000,,,,,,,,,,,,,,,,,606,,,,,,,,,,,,,,,ch_killer_mastery,
ch_killer_mastery,CHALLENGE_KILLER_MASTERY,CHALLENGE_KILLER_MASTERY_DESC,,1,killer,0,,,14,10000,,,,,,,,,,,,,,,,,607,0x6B22001,,,,,,,,,,,,,,,
ch_humiliation_backfire,CHALLENGE_HUMILIATION_BACKFIRE,CHALLENGE_HUMILIATION_BACKFIRE_DESC,,1,humiliation,0,,,5,500,10,1000,25,1500,,,,,,,,,,,,,608,,,,,,,,,,,,,,,ch_humiliation_mastery,
ch_humiliation_buzzkill,CHALLENGE_HUMILIATION_HEARTBREAKER,CHALLENGE_HUMILIATION_HEARTBREAKER_DESC,,1,humiliation,0,,,5,500,10,1000,25,1500,,,,,,,,,,,,,609,,,,,,,,,,,,,,,ch_humiliation_mastery,
ch_humiliation_afterlife,CHALLENGE_HUMILIATION_FROMGRAVE,CHALLENGE_HUMILIATION_FROMGRAVE_DESC,,1,humiliation,0,,,5,500,10,1000,25,1500,,,,,,,,,,,,,610,,,,,,,,,,,,,,,ch_humiliation_mastery,
ch_humiliation_backstab,CHALLENGE_HUMILIATION_SNEAK,CHALLENGE_HUMILIATION_SNEAK_DESC,,1,humiliation,0,,,5,500,10,1000,25,1500,,,,,,,,,,,,,611,,,,,,,,,,,,,,,ch_humiliation_mastery,
ch_humiliation_stuck,CHALLENGE_HUMILIATION_STICKY,CHALLENGE_HUMILIATION_STICKY_DESC,,1,humiliation,0,,,5,500,10,1000,25,1500,,,,,,,,,,,,,612,,,,,,,,,,,,,,,ch_humiliation_mastery,
ch_humiliation_revenge,CHALLENGE_HUMILIATION_UNFORGIVING,CHALLENGE_HUMILIATION_UNFORGIVING_DESC,,1,humiliation,0,,,5,500,10,1000,25,1500,,,,,,,,,,,,,613,,,,,,,,,,,,,,,ch_humiliation_mastery,
ch_humiliation_boomerang,CHALLENGE_HUMILIATION_KNIFERETURN,CHALLENGE_HUMILIATION_KNIFERETURN_DESC,,1,humiliation,0,,,3,1500,,,,,,,,,,,,,,,,,615,,,,,,,,,,,,,,,ch_humiliation_mastery,
ch_humiliation_finders,CHALLENGE_HUMILIATION_FINDERSKEEPERS,CHALLENGE_HUMILIATION_FINDERSKEEPERS_DESC,,1,humiliation,0,,,1,1500,,,,,,,,,,,,,,,,,616,,,,,,,,,,,,,,,ch_humiliation_mastery,
ch_humiliation_hailmary,CHALLENGE_HUMILIATION_HAILMARY,CHALLENGE_HUMILIATION_HAILMARY_DESC,,1,humiliation,0,,,1,1500,,,,,,,,,,,,,,,,,618,,,,,,,,,,,,,,,ch_humiliation_mastery,
ch_humiliation_mastery,CHALLENGE_HUMILIATION_MASTERY,CHALLENGE_HUMILIATION_MASTERY_DESC,,1,humiliation,0,,,9,5000,,,,,,,,,,,,,,,,,619,0x6600020,,,,,,,,,,,,,,,
ch_boot_stolen,CHALLENGE_BOOTCAMP_GUERILLA,CHALLENGE_BOOTCAMP_GUERILLA_DESC,,1,bootcamp,0,,,15,500,30,1000,50,2500,,,,,,,,,,,,,620,,,,,,,,,,,,,,,ch_boot_mastery,
ch_boot_xray,CHALLENGE_XRAY_VISION,CHALLENGE_BOOTCAMP_XRAY_DESC,,1,bootcamp,0,,,10,500,25,1000,50,1500,,,,,,,,,,,,,621,,,,,,,,,,,,,,,ch_boot_mastery,
ch_boot_hero,CHALLENGE_BOOTCAMP_ACTIONHERO,CHALLENGE_BOOTCAMP_ACTIONHERO_DESC,,1,bootcamp,0,,,5,500,15,1000,,,,,,,,,,,,,,,622,,,,,,,,,,,,,,,ch_boot_mastery,
ch_boot_crouch,CHALLENGE_BOOTCAMP_STALKING,CHALLENGE_KILL_N_ENEMIES_WHILE_CROUCHING,,1,bootcamp,0,,,15,500,30,1500,75,3000,,,,,,,,,,,,,623,,,,,,,,,,,,,,,ch_boot_mastery,
ch_boot_prone,CHALLENGE_BOOTCAMP_LAIDTOREST,CHALLENGE_BOOTCAMP_LAIDTOREST_DESC,,1,bootcamp,0,,,15,500,30,1500,75,3000,,,,,,,,,,,,,624,,,,,,,,,,,,,,,ch_boot_mastery,
ch_boot_vandalism,CHALLENGE_VANDALISM,CHALLENGE_BOOTCAMP_VANDALISM_DESC,,1,bootcamp,0,,,1,500,,,,,,,,,,,,,,,,,625,,,,,,,,,,,,,,,ch_boot_mastery,
ch_boot_mastery,CHALLENGE_BOOTCAMP_MASTERY,CHALLENGE_BOOTCAMP_MASTERY_DESC,,1,bootcamp,0,,,6,5000,,,,,,,,,,,,,,,,,629,0x660000E,,,,,,,,,,,,,,,
ch_precision_return,CHALLENGE_RETURN_TO_SENDER,CHALLENGE_PRECISION_RETURNTOSENDER_DESC,,1,precision,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,630,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_moviestar,CHALLENGE_PRECISION_MOVIESTAR,CHALLENGE_PRECISION_MOVIESTAR_DESC,,1,precision,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,631,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_sitaware,CHALLENGE_PRECISION_AWARENESS,CHALLENGE_PRECISION_AWARENESS_DESC,,1,precision,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,632,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_masterchef,CHALLENGE_PRECISION_MASTERCHEF,CHALLENGE_PRECISION_MASTERCHEF_DESC,,1,precision,0,,,10,500,25,1000,50,1500,,,,,,,,,,,,,633,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_highvalue,CHALLENGE_PRECISION_HIGHVALUE,CHALLENGE_PRECISION_HIGHVALUE_DESC,,1,precision,0,,,25,500,50,1000,100,1500,,,,,,,,,,,,,634,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_knife,CHALLENGE_PRECISION_THISISAKNIFE,CHALLENGE_PRECISION_THISISAKNIFE_DESC,,1,precision,0,,,1,1000,,,,,,,,,,,,,,,,,635,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_cleanhouse,CHALLENGE_PRECISION_CLEANHOUSE,CHALLENGE_PRECISION_CLEANHOUSE_DESC,,1,precision,0,,,1,500,,,,,,,,,,,,,,,,,636,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_slice,CHALLENGE_PRECISION_SLICENDICE,CHALLENGE_PRECISION_SLICENDICE_DESC,,1,precision,0,,,1,1000,,,,,,,,,,,,,,,,,637,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_wetwork,CHALLENGE_PRECISION_WETWORK,CHALLENGE_PRECISION_WETWORK_DESC,,1,precision,0,,,1,1500,,,,,,,,,,,,,,,,,638,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_sitcrit,CHALLENGE_PRECISION_SITCRITICAL,CHALLENGE_PRECISION_SITCRITICAL_DESC,,1,precision,0,,,1,1500,,,,,,,,,,,,,,,,,639,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_farsight,CHALLENGE_PRECISION_FARSIGHT,CHALLENGE_PRECISION_FARSIGHT_DESC,,1,precision,0,,,1,500,,,,,,,,,,,,,,,,,640,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_ticktick,CHALLENGE_PRECISION_TICKTICK,CHALLENGE_PRECISION_TICKTICK_DESC,,1,precision,0,,,1,500,,,,,,,,,,,,,,,,,641,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_pistoleer,CHALLENGE_PRECISION_PISTOLEER,CHALLENGE_PRECISION_PISTOLEER_DESC,,1,precision,0,,,1,1000,,,,,,,,,,,,,,,,,642,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_hello,CHALLENGE_PRECISION_HELLO,CHALLENGE_PRECISION_HELLO_DESC,,1,precision,0,,,1,1000,,,,,,,,,,,,,,,,,643,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_headhunt,CHALLENGE_PRECISION_HEADHUNTER,CHALLENGE_PRECISION_HEADHUNTER_DESC,,1,precision,0,,,1,500,,,,,,,,,,,,,,,,,644,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_sharpshoot,CHALLENGE_PRECISION_SHARPSHOOTER,CHALLENGE_PRECISION_SHARPSHOOTER_DESC,,1,precision,0,,,1,500,,,,,,,,,,,,,,,,,645,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_cqexpert,CHALLENGE_PRECISION_CQEXPERT,CHALLENGE_PRECISION_CQEXPERT_DESC,,1,precision,0,,,1,500,,,,,,,,,,,,,,,,,646,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_dangerclose,CHALLENGE_PRECISION_DANGERCLOSE,CHALLENGE_PRECISION_DANGERCLOSE_DESC,,1,precision,0,,,1,500,,,,,,,,,,,,,,,,,647,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_surprise,CHALLENGE_PRECISION_SURPRISE,CHALLENGE_PRECISION_SURPRISE_DESC,,1,precision,0,,,5,500,,,,,,,,,,,,,,,,,648,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_airhunt,CHALLENGE_PRECISION_AIRCRAFT,CHALLENGE_PRECISION_AIRCRAFT_DESC,,1,precision,0,,,25,1000,,,,,,,,,,,,,,,,,649,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_protected,CHALLENGE_PRECISION_PROTECTEDKILL,CHALLENGE_PRECISION_PROTECTEDKILL_DESC,,1,precision,0,,,1,500,,,,,,,,,,,,,,,,,650,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_closecall,CHALLENGE_PRECISION_CLOSECALL,CHALLENGE_PRECISION_CLOSECALL_DESC,,1,precision,0,,,1,1000,,,,,,,,,,,,,,,,,651,,,,,,,,,,,,,,,ch_precision_mastery,
ch_precision_mastery,CHALLENGE_PRECISION_MASTERY,CHALLENGE_PRECISION_MASTERY_DESC,,1,precision,0,,,22,5000,,,,,,,,,,,,,,,,,652,0x6802004,,,,,,,,,,,,,,,
ch_war_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,,1,tdm,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,653,,,,,,,,,,,,,,,ch_war_mastery,
ch_war_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,tdm,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,654,,,,,,,,,,,,,,,ch_war_mastery,
ch_war_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,tdm,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,655,,,,,,,,,,,,,,,ch_war_mastery,
ch_war_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,,1,tdm,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,656,,,,,,,,,,,,,,,ch_war_mastery,
ch_war_triple,CHALLENGE_TRIPLE_KILL,CHALLENGE_GAMEMODE_TRIPLEKILL_DESC,,1,tdm,0,,,1,1000,,,,,,,,,,,,,,,,,657,,,,,,,,,,,,,,,ch_war_mastery,
ch_war_avenger,MPUI_AVENGER,CHALLENGE_GAMEMODE_AVENGER_DESC,,1,tdm,0,,,10,1500,,,,,,,,,,,,,,,,,658,,,,,,,,,,,,,,,ch_war_mastery,
ch_war_savior,CHALLENGE_SAVIOR,CHALLENGE_GAMEMODE_SAVIOR_DESC,,1,tdm,0,,,10,1500,,,,,,,,,,,,,,,,,659,,,,,,,,,,,,,,,ch_war_mastery,
ch_war_star,CHALLENGE_SUPERSTAR,CHALLENGE_GAMEMODE_SUPERSTAR_DESC,,1,tdm,0,,,1,2500,,,,,,,,,,,,,,,,,660,,,,,,,,,,,,,,,ch_war_mastery,
ch_war_crushing,CHALLENGE_CRUSHING_VICTORY,CHALLENGE_CRUSHING_VICTORY_DESC,,1,tdm,0,,,15,2000,,,,,,,,,,,,,,,,,661,,,,,,,,,,,,,,,ch_war_mastery,
ch_war_mastery,CHALLENGE_GAMEMODE_MASTERY_TDM,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,tdm,0,,,9,5000,,,,,,,,,,,,,,,,,662,,,,,,,,,,,,,,,,
ch_dm_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,,1,ffa,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,663,,,,,,,,,,,,,,,ch_dm_mastery,
ch_dm_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,ffa,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,664,,,,,,,,,,,,,,,ch_dm_mastery,
ch_dm_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,ffa,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,665,,,,,,,,,,,,,,,ch_dm_mastery,
ch_dm_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,,1,ffa,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,666,,,,,,,,,,,,,,,ch_dm_mastery,
ch_dm_merciless,CHALLENGE_MERCILESS,CHALLENGE_GAMEMODE_MERCILESS_DESC,,1,ffa,0,,,1,1000,,,,,,,,,,,,,,,,,667,,,,,,,,,,,,,,,ch_dm_mastery,
ch_dm_crushing,CHALLENGE_CRUSHING_VICTORY,CHALLENGE_CRUSHING_VICTORY_DESC_FFA,,1,ffa,0,,,15,2000,,,,,,,,,,,,,,,,,668,,,,,,,,,,,,,,,ch_dm_mastery,
ch_dm_star,CHALLENGE_SUPERSTAR,CHALLENGE_GAMEMODE_SUPERSTAR_DESC,,1,ffa,0,,,1,2000,,,,,,,,,,,,,,,,,669,,,,,,,,,,,,,,,ch_dm_mastery,
ch_dm_double,CHALLENGE_DOUBLE_KILL,CHALLENGE_GAMEMODE_DOUBLE_DESC,,1,ffa,0,,,10,1000,,,,,,,,,,,,,,,,,670,,,,,,,,,,,,,,,ch_dm_mastery,
ch_dm_triple,CHALLENGE_TRIPLE_KILL,CHALLENGE_GAMEMODE_TRIPLEKILL_DESC,,1,ffa,0,,,3,1000,,,,,,,,,,,,,,,,,671,,,,,,,,,,,,,,,ch_dm_mastery,
ch_dm_mastery,CHALLENGE_GAMEMODE_MASTERY_FFA,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,ffa,0,,,9,5000,,,,,,,,,,,,,,,,,672,,,,,,,,,,,,,,,,
ch_dom_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,,1,dom,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,673,,,,,,,,,,,,,,,ch_dom_mastery,
ch_dom_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,dom,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,674,,,,,,,,,,,,,,,ch_dom_mastery,
ch_dom_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,dom,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,675,,,,,,,,,,,,,,,ch_dom_mastery,
ch_dom_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,,1,dom,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,676,,,,,,,,,,,,,,,ch_dom_mastery,
ch_dom_aggression,CHALLENGE_AGGRESSION,CHALLENGE_GAMEMODE_AGGRESSION_DESC,,1,dom,0,,,75,1500,,,,,,,,,,,,,,,,,677,,,,,,,,,,,,,,,ch_dom_mastery,
ch_dom_alphalock,CHALLENGE_ALPHA_LOCKDOWN,CHALLENGE_LOCKDOWN_DESC,,1,dom,0,,,3,1500,,,,,,,,,,,,,,,,,678,,,,,,,,,,,,,,,ch_dom_mastery,
ch_dom_bravolock,CHALLENGE_BRAVO_LOCKDOWN,CHALLENGE_LOCKDOWN_DESC,,1,dom,0,,,3,1500,,,,,,,,,,,,,,,,,679,,,,,,,,,,,,,,,ch_dom_mastery,
ch_dom_charlielock,CHALLENGE_CHARLIE_LOCKDOWN,CHALLENGE_LOCKDOWN_DESC,,1,dom,0,,,3,1500,,,,,,,,,,,,,,,,,680,,,,,,,,,,,,,,,ch_dom_mastery,
ch_dom_tripcap,CHALLENGE_GAMEMODE_TRIPCAP,CHALLENGE_GAMEMODE_TRIPCAP_DESC,,1,dom,0,,,1,2000,,,,,,,,,,,,,,,,,681,,,,,,,,,,,,,,,ch_dom_mastery,
ch_dom_mastery,CHALLENGE_GAMEMODE_MASTERY_DOM,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,dom,0,,,9,5000,,,,,,,,,,,,,,,,,682,,,,,,,,,,,,,,,,
ch_ctf_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,,1,ctf,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,683,,,,,,,,,,,,,,,ch_ctf_mastery,
ch_ctf_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,ctf,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,684,,,,,,,,,,,,,,,ch_ctf_mastery,
ch_ctf_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,ctf,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,685,,,,,,,,,,,,,,,ch_ctf_mastery,
ch_ctf_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,,1,ctf,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,686,,,,,,,,,,,,,,,ch_ctf_mastery,
ch_ctf_crushing,CHALLENGE_CRUSHING_VICTORY,CHALLENGE_CRUSHING_VICTORY_DESC_CTF,,1,ctf,0,,,10,2000,,,,,,,,,,,,,,,,,687,,,,,,,,,,,,,,,ch_ctf_mastery,
ch_ctf_flag_defend,CHALLENGE_CTF_FLAG_DEFEND,CHALLENGE_CTF_FLAG_DEFEND_DESC,,1,ctf,0,,,50,1000,,,,,,,,,,,,,,,,,688,,,,,,,,,,,,,,,ch_ctf_mastery,
ch_ctf_flag_carry,CHALLENGE_CTF_FLAG_CARRY,CHALLENGE_CTF_FLAG_CARRY_DESC,,1,ctf,0,,,50,1000,,,,,,,,,,,,,,,,,689,,,,,,,,,,,,,,,ch_ctf_mastery,
ch_ctf_flag_return,CHALLENGE_CTF_FLAG_RETURN,CHALLENGE_CTF_FLAG_RETURN_DESC,,1,ctf,0,,,15,1500,,,,,,,,,,,,,,,,,690,,,,,,,,,,,,,,,ch_ctf_mastery,
ch_ctf_flag_capture,CHALLENGE_CTF_FLAG_CAPTURE,CHALLENGE_CTF_FLAG_CAPTURE_DESC,,1,ctf,0,,,5,2000,,,,,,,,,,,,,,,,,691,,,,,,,,,,,,,,,ch_ctf_mastery,
ch_ctf_mastery,CHALLENGE_GAMEMODE_MASTERY_CTF,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,ctf,0,,,9,5000,,,,,,,,,,,,,,,,,692,,,,,,,,,,,,,,,,
ch_sd_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,,1,sd,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,693,,,,,,,,,,,,,,,ch_sd_mastery,
ch_sd_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,sd,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,694,,,,,,,,,,,,,,,ch_sd_mastery,
ch_sd_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,sd,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,695,,,,,,,,,,,,,,,ch_sd_mastery,
ch_sd_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,,1,sd,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,696,,,,,,,,,,,,,,,ch_sd_mastery,
ch_sd_destroyer,MPUI_DESTROYER,CHALLENGE_GAMEMODE_DESTROYER_DESC,,1,sd,0,,,10,1500,,,,,,,,,,,,,,,,,697,,,,,,,,,,,,,,,ch_sd_mastery,
ch_sd_bombdefuse,CHALLENGE_GAMEMODE_DEFUSER,CHALLENGE_GAMEMODE_DEFUSER_DESC,,1,sd,0,,,10,1500,,,,,,,,,,,,,,,,,698,,,,,,,,,,,,,,,ch_sd_mastery,
ch_sd_ninja,CHALLENGE_NINJA,CHALLENGE_GAMEMODE_NINJA_DESC,,1,sd,0,,,5,2000,,,,,,,,,,,,,,,,,699,,,,,,,,,,,,,,,ch_sd_mastery,
ch_sd_protector,CHALLENGE_BOMB_PROTECTOR,CHALLENGE_GAMEMODE_BOMB_PROTECTOR,,1,sd,0,,,15,1000,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,ch_sd_mastery,
ch_sd_interrupt,CHALLENGE_INTERRUPTION,CHALLENGE_GAMEMODE_INTERRUPTION_DESC,,1,sd,0,,,15,1000,,,,,,,,,,,,,,,,,701,,,,,,,,,,,,,,,ch_sd_mastery,
ch_sd_mastery,CHALLENGE_GAMEMODE_MASTERY_SD,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,sd,0,,,9,5000,,,,,,,,,,,,,,,,,702,,,,,,,,,,,,,,,,
ch_sr_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,,1,sr,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,703,,,,,,,,,,,,,,,ch_sr_mastery,
ch_sr_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,sr,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,704,,,,,,,,,,,,,,,ch_sr_mastery,
ch_sr_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,sr,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,705,,,,,,,,,,,,,,,ch_sr_mastery,
ch_sr_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,,1,sr,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,706,,,,,,,,,,,,,,,ch_sr_mastery,
ch_sr_destroyer,MPUI_DESTROYER,CHALLENGE_GAMEMODE_DESTROYER_DESC,,1,sr,0,,,10,1500,,,,,,,,,,,,,,,,,707,,,,,,,,,,,,,,,ch_sr_mastery,
ch_sr_bombdefuse,CHALLENGE_GAMEMODE_DEFUSER,CHALLENGE_GAMEMODE_DEFUSER_DESC,,1,sr,0,,,10,1500,,,,,,,,,,,,,,,,,708,,,,,,,,,,,,,,,ch_sr_mastery,
ch_sr_medic,CHALLENGE_GAMEMODE_SR_MEDIC,CHALLENGE_GAMEMODE_SR_MEDIC_DESC,,1,sr,0,,,30,2000,,,,,,,,,,,,,,,,,709,,,,,,,,,,,,,,,ch_sr_mastery,
ch_sr_protector,CHALLENGE_BOMB_PROTECTOR,CHALLENGE_GAMEMODE_BOMB_PROTECTOR,,1,sr,0,,,15,1000,,,,,,,,,,,,,,,,,710,,,,,,,,,,,,,,,ch_sr_mastery,
ch_sr_interrupt,CHALLENGE_INTERRUPTION,CHALLENGE_GAMEMODE_INTERRUPTION_DESC,,1,sr,0,,,15,1000,,,,,,,,,,,,,,,,,711,,,,,,,,,,,,,,,ch_sr_mastery,
ch_sr_mastery,CHALLENGE_GAMEMODE_MASTERY_SR,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,sr,0,,,9,5000,,,,,,,,,,,,,,,,,712,,,,,,,,,,,,,,,,
ch_hp_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,,1,hp,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,713,,,,,,,,,,,,,,,ch_hp_mastery,
ch_hp_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,hp,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,714,,,,,,,,,,,,,,,ch_hp_mastery,
ch_hp_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,hp,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,715,,,,,,,,,,,,,,,ch_hp_mastery,
ch_hp_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,,1,hp,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,716,,,,,,,,,,,,,,,ch_hp_mastery,
ch_hp_aggression,CHALLENGE_AGGRESSION,CHALLENGE_GAMEMODE_AGGRESSION_DESC,,1,hp,0,,,25,1500,,,,,,,,,,,,,,,,,717,,,,,,,,,,,,,,,ch_hp_mastery,
ch_hp_attacker,CHALLENGE_GAMEMODE_HP_ATTACKER,CHALLENGE_GAMEMODE_HP_ATTACKER_DESC,,1,hp,0,,,50,1000,,,,,,,,,,,,,,,,,718,,,,,,,,,,,,,,,ch_hp_mastery,
ch_hp_defender,CHALLENGE_GAMEMODE_HP_DEFENDER,CHALLENGE_GAMEMODE_HP_DEFENDER_DESC,,1,hp,0,,,50,1000,,,,,,,,,,,,,,,,,719,,,,,,,,,,,,,,,ch_hp_mastery,
ch_hp_crushing,CHALLENGE_CRUSHING_VICTORY,CHALLENGE_CRUSHING_VICTORY_DESC_HP,,1,hp,0,,,15,2000,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,,,,ch_hp_mastery,
ch_hp_star,CHALLENGE_SUPERSTAR,CHALLENGE_GAMEMODE_SUPERSTAR_DESC,,1,hp,0,,,1,2000,,,,,,,,,,,,,,,,,721,,,,,,,,,,,,,,,ch_hp_mastery,
